Income,Age,Education,Marital_Status,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Total_Items_Purchases,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Cluster
69627.0,63,2,4,0,1,35,231,161,215,171,30,53,861,2,8,2,11,3
38136.0,47,2,3,1,0,69,8,15,27,0,20,33,103,2,3,1,2,2
62159.0,79,4,4,0,0,68,182,17,259,77,70,29,634,1,6,2,10,3
80695.0,62,2,4,0,0,85,557,129,984,193,37,18,1918,1,5,8,5,1
33316.0,54,3,4,1,1,34,79,1,31,4,4,12,131,3,2,1,4,2
58554.0,57,2,5,1,1,55,368,24,68,38,0,88,586,6,8,2,6,3
17256.0,33,1,3,1,0,10,6,4,14,8,8,22,62,2,2,1,2,2
53034.0,51,2,2,1,1,30,160,15,196,15,11,50,447,8,6,1,7,2
52203.0,75,0,5,0,0,36,488,21,238,56,108,28,939,1,8,7,11,3
59601.0,48,0,2,0,1,14,691,7,69,0,7,23,797,4,2,2,7,3
75154.0,67,3,4,0,1,79,543,10,205,160,143,82,1143,1,6,3,6,3
47025.0,49,2,4,0,1,52,254,7,108,20,0,26,415,3,6,3,5,2
37971.0,52,2,3,1,0,97,5,4,10,2,2,7,30,1,1,0,3,2
41335.0,57,3,2,1,0,24,112,19,21,16,14,5,187,3,4,1,4,2
67267.0,67,2,3,0,1,0,134,11,59,15,2,30,251,1,3,2,5,2
57338.0,50,2,4,0,1,96,143,6,52,11,8,17,237,2,4,1,5,2
50523.0,65,0,5,1,1,89,51,4,24,4,7,1,91,2,2,0,4,2
35791.0,60,3,4,2,1,94,27,0,5,0,0,3,35,2,1,0,3,2
50611.0,65,4,2,0,1,98,459,0,24,6,0,4,493,6,4,5,7,3
56242.0,56,4,3,0,1,72,689,8,167,11,8,88,971,5,8,4,11,3
48904.0,65,2,4,0,1,1,283,10,38,0,13,27,371,4,7,2,4,2
56243.0,50,2,4,1,2,26,347,0,35,4,3,7,396,6,4,2,8,2
21355.0,40,2,3,1,0,5,5,13,14,0,5,31,68,2,2,1,2,2
57420.0,54,3,5,0,1,22,280,0,18,0,0,24,322,3,5,1,6,2
46390.0,70,3,2,0,1,56,95,14,64,2,9,38,222,1,4,2,3,2
54342.0,69,0,5,1,1,74,84,10,34,11,10,28,177,4,3,1,4,2
20895.0,52,2,3,1,0,24,18,3,17,3,0,4,45,1,2,0,3,2
92344.0,77,2,3,0,0,9,992,24,694,51,19,119,1899,0,5,10,5,1
26907.0,49,0,5,1,1,10,9,1,7,0,3,2,22,2,1,0,3,2
44964.0,45,2,5,1,1,35,19,1,17,2,0,2,41,1,1,0,3,2
75507.0,46,2,5,0,0,56,709,93,374,104,80,80,1440,1,8,6,6,1
53761.0,53,3,3,1,1,7,158,0,76,13,7,71,325,6,4,4,3,2
22682.0,52,2,5,1,0,51,10,14,29,4,2,36,95,3,2,1,4,2
38887.0,53,4,5,1,0,17,25,1,13,0,0,3,42,1,1,0,3,2
41658.0,50,0,4,1,1,30,8,4,12,15,4,29,72,2,1,1,2,2
29791.0,53,4,3,1,0,21,14,0,6,0,0,0,20,2,2,0,3,2
63915.0,69,3,3,0,2,2,622,7,115,30,0,15,789,2,6,3,12,3
39996.0,51,2,2,1,1,85,11,0,3,0,0,1,15,1,1,0,2,2
26759.0,53,2,2,1,0,65,25,3,16,8,5,2,59,2,2,1,3,2
63841.0,57,3,2,0,1,64,635,15,100,20,7,131,908,1,9,3,9,3
51039.0,56,4,3,1,1,11,100,64,79,65,0,109,417,2,6,2,4,2
60544.0,64,2,3,1,1,92,201,2,43,3,5,35,289,4,5,1,5,2
65685.0,53,2,3,0,1,54,642,14,49,0,7,57,769,1,9,2,9,3
37716.0,72,2,3,0,1,4,97,1,41,6,2,41,188,2,4,1,3,2
36864.0,68,2,4,0,1,53,204,5,39,17,0,89,354,3,5,2,4,2
44511.0,55,3,3,1,0,39,513,7,133,46,14,14,727,6,8,4,8,3
36947.0,58,4,3,1,1,49,88,3,21,4,1,29,146,4,3,0,4,2
47352.0,74,3,5,0,1,70,172,12,112,8,0,15,319,4,6,1,5,2
67087.0,72,3,3,0,1,40,329,35,222,130,35,43,794,2,7,5,8,3
57045.0,75,2,3,0,1,40,296,13,104,11,13,17,454,3,4,2,9,2
36957.0,72,4,2,1,1,43,100,2,16,2,1,31,152,4,3,2,2,2
69389.0,48,4,3,0,1,17,422,7,238,69,46,15,797,1,7,2,12,3
80134.0,53,2,3,1,0,40,1218,16,272,104,0,80,1690,2,5,3,6,1
43142.0,56,3,3,1,1,84,5,1,7,2,1,4,20,1,1,0,2,2
80589.0,81,2,3,0,0,25,507,93,520,242,40,26,1428,1,5,10,5,1
34412.0,35,2,4,1,0,62,52,12,50,4,36,55,209,3,5,0,3,2
57537.0,46,2,4,1,0,83,191,56,139,51,8,100,545,4,4,3,8,2
22634.0,59,1,5,0,0,47,2,23,11,8,6,46,96,1,2,1,2,2
51315.0,77,2,5,0,0,45,68,28,39,16,30,41,222,1,2,2,5,2
36026.0,53,2,3,2,1,34,20,4,10,6,4,17,61,2,2,0,3,2
24639.0,52,2,3,1,1,3,20,3,16,0,4,1,44,3,2,0,4,2
34578.0,53,4,5,2,1,1,7,0,1,0,0,0,8,1,1,0,2,2
65704.0,53,0,4,0,0,18,279,172,74,38,8,246,817,1,2,10,10,3
63810.0,59,2,4,0,1,45,977,12,253,16,12,101,1371,4,4,3,12,1
54132.0,56,4,5,0,1,81,30,1,8,0,0,3,42,1,1,0,3,2
18690.0,66,2,3,0,0,77,6,1,7,23,4,19,60,1,1,1,2,2
28164.0,55,2,3,1,0,23,3,18,26,11,8,12,78,3,2,0,4,2
34596.0,51,4,3,1,0,48,14,0,2,0,0,7,23,1,1,0,2,2
43269.0,53,4,3,1,0,61,10,1,7,0,0,1,19,1,1,0,2,2
38741.0,67,0,4,1,1,60,7,10,17,8,6,13,61,2,2,0,3,2
31907.0,53,2,4,0,0,75,33,87,64,175,16,74,449,1,6,1,6,2
27100.0,42,3,3,1,0,64,12,0,13,2,0,10,37,1,1,0,3,2
31163.0,52,0,2,1,0,54,2,3,10,11,2,10,38,1,1,0,3,2
92533.0,40,2,3,0,0,84,693,21,118,110,147,42,1131,1,6,5,11,3
34853.0,52,2,4,1,1,75,9,3,15,2,3,2,34,2,2,0,3,2
70844.0,58,2,2,1,1,16,129,26,67,3,67,2,294,5,6,1,5,2
31086.0,46,0,3,1,1,79,16,2,11,3,0,16,48,2,1,1,2,2
60544.0,64,2,3,1,1,92,201,2,43,3,5,35,289,4,5,1,5,2
20491.0,39,0,5,0,0,16,5,4,5,4,2,10,30,1,0,1,2,2
42523.0,61,2,3,0,0,96,14,36,11,3,26,35,125,1,1,1,4,2
39922.0,42,2,3,1,0,30,29,12,59,19,1,36,156,2,3,0,4,2
33402.0,73,2,5,1,1,60,26,2,19,10,5,8,70,3,2,1,3,2
36408.0,76,3,3,1,1,11,9,1,4,3,2,3,22,1,1,0,2,2
21645.0,46,2,5,1,0,75,14,0,23,4,5,19,65,3,3,0,3,2
78427.0,77,3,6,0,0,36,972,19,595,180,26,138,1930,3,3,7,10,1
82657.0,79,2,5,0,0,71,966,168,672,246,105,126,2283,1,7,5,10,1
51876.0,67,2,3,0,0,88,99,27,102,28,48,6,310,1,2,2,8,2
78041.0,54,0,3,0,0,93,482,35,553,72,160,17,1319,1,4,4,9,1
52852.0,68,2,3,0,1,93,714,8,99,11,0,47,879,4,10,7,5,3
70038.0,43,4,5,0,0,54,587,54,348,71,54,130,1244,1,4,4,8,3
69401.0,52,0,5,0,1,41,399,27,159,58,8,39,690,4,4,4,5,3
46053.0,53,2,5,1,0,46,56,10,92,19,7,25,209,3,3,2,4,2
77343.0,60,2,3,0,0,28,227,151,573,98,54,31,1134,1,3,4,9,3
73892.0,72,2,4,0,0,40,703,102,601,0,58,43,1507,1,3,11,8,1
40304.0,58,4,4,1,0,82,37,0,17,0,0,3,57,1,2,0,3,2
32727.0,60,4,5,0,0,38,167,13,180,86,13,70,529,2,7,3,5,2
68695.0,56,2,5,0,0,3,458,81,356,106,50,40,1091,1,4,4,7,3
43300.0,54,2,2,0,1,87,91,3,52,2,1,31,180,3,4,0,4,2
26290.0,53,2,5,1,1,49,15,8,16,11,5,22,77,4,2,0,4,2
93790.0,55,2,4,0,0,16,1302,68,731,89,114,45,2349,0,6,7,12,1
38410.0,51,4,3,0,0,65,153,64,123,116,64,14,534,2,5,2,9,2
64866.0,75,3,6,0,1,9,508,5,21,7,5,10,556,4,7,3,7,3
57957.0,66,2,5,0,1,24,290,59,177,77,5,29,637,7,4,6,8,3
46015.0,70,4,5,1,1,25,38,0,2,0,0,6,46,1,1,0,3,2
16531.0,47,2,5,1,0,43,2,13,6,7,5,11,44,3,3,0,3,2
28072.0,39,3,3,1,0,10,30,0,10,2,0,5,47,1,1,0,3,2
49476.0,62,3,2,0,1,29,386,23,95,54,41,196,795,4,2,11,5,3
50725.0,72,2,3,0,1,45,443,10,75,0,10,48,586,4,8,1,8,3
83844.0,73,2,5,0,0,57,901,31,345,75,31,191,1574,1,4,4,11,1
41145.0,75,4,3,1,1,20,9,0,3,0,0,1,13,1,0,0,3,2
67419.0,55,2,5,0,1,29,846,84,352,91,56,42,1471,4,9,4,8,1
23162.0,55,0,3,1,1,82,8,3,9,19,4,22,65,3,1,1,3,2
34380.0,48,2,3,1,0,68,72,7,58,13,1,24,175,4,4,1,3,2
34704.0,59,2,4,0,1,65,29,0,5,0,1,5,40,1,1,0,3,2
94871.0,56,4,3,0,2,99,169,24,553,188,0,144,1078,1,8,5,4,3
65148.0,67,2,3,0,1,9,460,35,422,33,12,153,1115,2,6,6,7,3
39898.0,71,2,5,0,1,20,69,8,26,12,7,12,134,2,3,0,4,2
64857.0,69,3,4,0,0,78,556,14,717,210,0,43,1540,1,7,5,10,1
59892.0,55,4,3,0,1,26,73,0,13,0,1,0,87,1,2,1,3,2
41020.0,38,3,4,0,0,68,112,1,54,7,7,36,217,1,3,2,4,2
57072.0,64,4,3,0,1,79,944,0,60,0,0,30,1034,2,7,5,13,3
60474.0,46,2,4,0,1,25,265,199,303,234,9,170,1180,7,10,2,12,3
62807.0,65,2,5,0,1,83,526,28,135,10,21,99,819,3,5,3,12,3
19414.0,44,0,5,1,0,32,2,3,12,3,5,7,32,1,1,0,3,2
19107.0,45,2,3,1,0,49,2,4,9,10,5,16,46,2,1,0,3,2
75484.0,49,0,5,0,1,50,378,97,259,197,194,34,1159,2,7,3,6,3
70379.0,49,3,4,0,1,84,553,25,142,65,67,8,860,3,6,3,13,3
79419.0,55,3,5,0,0,96,751,127,687,20,15,31,1631,1,4,6,4,1
64014.0,79,4,5,2,1,56,406,0,30,0,0,8,444,7,8,2,5,2
76998.0,70,2,3,0,1,85,1449,89,161,69,35,107,1910,2,11,8,8,1
49854.0,53,3,5,1,0,63,123,17,171,39,0,30,380,5,6,2,5,2
60585.0,54,4,3,1,1,17,267,42,309,55,42,21,736,10,7,4,9,3
42873.0,75,4,2,1,1,11,209,0,40,3,2,15,269,4,6,1,4,2
87679.0,37,2,5,0,0,62,1259,172,815,97,148,33,2524,1,7,11,10,1
57867.0,47,2,5,1,0,48,344,35,178,15,23,17,612,7,7,2,9,3
35765.0,35,2,3,1,0,86,22,3,30,0,5,15,75,2,2,0,4,2
65492.0,66,2,3,0,0,73,247,161,295,210,85,47,1045,2,4,7,13,3
32952.0,48,2,2,1,0,36,38,0,12,3,1,1,55,1,2,0,3,2
53374.0,56,4,5,0,1,34,896,10,101,13,10,34,1064,6,4,2,9,3
71706.0,66,2,5,0,1,16,931,56,253,91,98,14,1443,4,9,5,7,1
68487.0,37,2,3,0,0,48,758,12,385,33,89,89,1366,1,9,7,13,1
53253.0,50,3,5,1,1,61,216,9,57,20,9,125,436,7,4,3,5,2
31163.0,52,0,2,1,0,54,2,3,10,11,2,10,38,1,1,0,3,2
42014.0,48,2,3,1,0,56,244,15,108,4,15,50,436,6,7,1,6,2
54108.0,52,3,3,1,1,74,539,6,91,8,6,97,747,13,8,2,9,3
49667.0,70,4,4,0,0,35,1181,26,120,17,13,39,1396,2,5,10,5,1
63206.0,51,3,3,0,0,65,750,8,125,11,8,26,928,1,4,3,6,3
57136.0,53,3,3,1,1,48,306,5,109,21,109,92,642,9,5,2,10,3
46772.0,50,0,5,0,1,88,350,104,189,197,151,57,1048,6,11,8,5,3
78931.0,54,4,3,0,0,19,331,197,170,58,152,35,943,1,2,8,13,3
53977.0,67,2,5,0,1,21,620,16,165,0,24,82,907,5,5,5,12,3
84219.0,37,2,3,0,0,27,434,137,400,45,137,45,1198,1,3,4,10,3
46098.0,50,3,4,1,1,86,57,0,27,0,0,36,120,4,3,2,2,2
73538.0,60,2,3,0,1,92,811,76,428,99,137,107,1658,3,10,4,9,1
79529.0,39,2,3,0,0,1,423,42,706,73,197,197,1638,1,4,8,9,1
20981.0,48,0,5,0,0,14,2,12,10,6,13,30,73,1,3,1,2,2
51766.0,45,2,4,1,0,74,60,51,87,6,20,51,275,2,4,2,4,2
55759.0,63,2,3,0,1,84,675,0,85,10,7,77,854,5,10,3,8,3
33039.0,47,2,3,1,0,4,30,8,12,8,8,12,78,1,2,0,4,2
37787.0,53,3,3,1,0,50,40,1,40,4,3,18,106,1,3,0,3,2
27242.0,55,2,4,1,0,2,3,17,26,20,1,39,106,2,2,0,3,2
87188.0,42,4,4,0,0,73,910,111,724,49,74,55,1923,1,10,2,6,1
69930.0,54,2,5,0,0,21,252,98,827,219,70,196,1662,1,4,5,12,1
37697.0,49,2,4,1,0,82,34,6,21,11,4,8,84,1,2,1,3,2
37401.0,52,4,3,1,0,14,19,3,19,3,1,3,48,2,2,0,3,2
3502.0,52,2,4,1,0,56,2,1,1,0,0,1,5,0,0,0,0,2
58597.0,49,2,3,1,1,20,490,0,184,10,28,21,733,12,7,4,9,3
82032.0,77,4,6,0,0,54,332,194,377,149,125,57,1234,0,4,6,7,3
28087.0,67,2,5,1,1,77,53,8,17,13,0,21,112,3,2,2,2,2
74004.0,38,4,4,0,0,5,784,48,560,42,176,48,1658,1,4,6,4,1
19740.0,65,2,5,0,1,65,7,11,3,10,4,20,55,2,1,1,3,2
57036.0,50,0,3,0,1,33,1171,43,219,19,14,47,1513,4,6,3,13,1
53083.0,67,0,5,1,1,65,215,7,33,3,0,13,271,6,5,1,5,2
69283.0,50,4,3,0,1,41,674,62,134,0,26,8,904,4,7,3,13,3
46098.0,50,3,4,1,1,86,57,0,27,0,0,36,120,4,3,2,2,2
23331.0,37,0,3,1,0,92,5,36,7,0,10,45,103,2,3,0,3,2
23331.0,37,0,4,1,0,97,104,20,101,24,15,5,269,6,5,1,5,2
9255.0,36,2,4,1,0,91,9,0,7,2,0,4,22,1,1,1,2,2
67786.0,66,4,6,0,0,0,431,82,441,80,20,102,1156,1,3,6,6,3
71969.0,54,4,3,0,1,59,1000,0,76,0,0,10,1086,3,3,4,9,3
59235.0,58,3,4,1,0,4,448,40,469,80,0,91,1128,3,11,2,12,3
31928.0,36,2,5,1,0,5,33,4,24,4,2,5,72,2,3,0,4,2
74881.0,64,3,5,1,1,48,505,72,270,36,27,54,964,4,9,2,12,3
65819.0,47,2,3,0,0,99,267,38,701,149,165,63,1383,1,5,4,10,1
51411.0,72,4,4,1,2,81,14,0,3,0,0,1,18,1,0,0,3,2
51983.0,61,2,2,0,1,95,631,0,115,10,7,30,793,3,9,2,10,3
42386.0,39,3,5,1,0,43,65,4,16,0,4,11,100,1,3,0,3,2
30390.0,38,0,3,0,0,5,10,12,12,25,1,20,80,1,2,0,3,2
30983.0,62,2,4,0,0,50,51,4,50,12,1,49,167,1,4,0,3,2
66033.0,68,2,6,0,1,76,293,35,179,46,59,65,677,2,8,3,7,3
37284.0,50,0,3,1,1,46,11,1,2,2,1,6,23,1,0,0,3,2
57530.0,74,3,2,0,1,68,50,1,27,6,7,1,92,1,1,1,4,2
76800.0,60,0,3,0,0,33,173,26,255,35,71,81,641,1,4,4,7,3
63943.0,69,2,3,0,1,50,423,184,368,13,97,21,1106,1,6,4,6,3
76081.0,63,2,5,0,0,85,292,30,415,63,33,200,1033,1,4,5,4,3
67445.0,51,2,3,0,1,63,757,80,217,29,80,11,1174,5,9,6,12,3
37054.0,58,3,3,1,1,89,12,1,6,0,1,5,25,2,1,0,3,2
47175.0,63,3,5,1,1,81,167,2,44,6,2,19,240,7,4,2,4,2
31859.0,49,2,2,1,0,77,3,1,3,8,0,5,20,1,1,0,2,2
27215.0,64,2,2,2,1,50,30,5,22,8,9,28,102,4,2,1,4,2
70179.0,49,4,2,0,1,10,532,88,168,69,44,133,1034,3,7,3,13,3
39922.0,42,2,3,1,0,30,29,12,59,19,1,36,156,2,3,0,4,2
49681.0,49,3,3,0,2,66,411,0,26,0,0,21,458,6,7,1,7,2
24645.0,37,2,3,1,0,16,5,3,4,4,1,0,17,1,1,0,2,2
79865.0,71,2,2,0,1,12,71,99,278,185,121,38,792,1,5,10,5,3
44322.0,40,2,3,1,0,30,46,0,40,3,0,3,92,2,3,0,3,2
47958.0,73,2,4,0,1,8,268,11,88,15,3,22,407,2,6,3,5,2
63972.0,61,3,4,0,1,93,928,63,254,0,12,12,1269,4,5,4,10,1
75315.0,71,2,5,0,1,14,459,15,171,142,23,31,841,2,5,4,12,3
55517.0,75,4,3,1,1,53,483,0,108,0,6,36,633,5,11,1,6,3
75283.0,68,4,3,1,2,26,733,9,180,12,19,66,1019,11,6,3,5,3
82800.0,79,4,4,0,0,23,1006,22,115,59,68,45,1315,1,7,6,12,1
38998.0,71,2,3,1,1,92,34,1,14,0,0,5,54,3,2,0,3,2
90638.0,34,3,4,0,0,29,1156,120,915,94,144,96,2525,1,3,4,10,1
27161.0,39,3,3,1,0,41,7,4,23,7,0,11,52,1,1,0,3,2
42014.0,48,2,3,1,0,56,244,15,108,4,15,50,436,6,7,1,6,2
38201.0,65,4,5,0,1,19,233,0,23,0,0,12,268,4,5,1,5,2
45203.0,43,2,5,2,0,4,35,3,67,10,8,24,147,1,3,1,3,2
81574.0,78,4,5,0,0,89,1252,0,465,46,35,0,1798,1,4,5,8,1
34935.0,33,2,3,0,0,71,34,4,66,3,10,20,137,1,2,1,4,2
60482.0,49,3,4,0,1,81,255,43,134,37,14,24,507,1,7,2,7,2
34633.0,69,2,5,2,1,31,8,1,5,0,0,1,15,1,1,0,2,2
78093.0,78,3,5,0,0,53,368,32,639,13,43,10,1105,1,4,7,5,3
82460.0,75,2,2,0,0,78,255,47,573,52,32,15,974,1,5,3,6,3
45903.0,59,3,5,0,1,80,33,8,10,2,10,3,66,2,2,1,3,2
81361.0,38,2,2,0,0,18,163,23,424,27,65,76,778,1,3,10,13,3
35860.0,52,4,2,1,1,37,15,0,8,4,2,20,49,2,1,1,2,2
40442.0,73,3,5,1,1,52,45,12,52,25,22,13,169,4,3,1,4,2
61482.0,60,2,3,0,0,39,48,58,68,16,66,43,299,1,3,2,6,2
34968.0,45,2,3,1,0,11,158,6,45,8,2,2,221,7,3,2,5,2
75794.0,38,2,3,0,0,33,754,160,625,63,32,48,1682,1,7,5,12,1
31497.0,63,4,5,0,1,22,108,1,28,13,1,4,155,2,3,1,4,2
74268.0,70,2,3,0,0,83,199,66,315,97,174,41,892,1,4,3,5,3
13724.0,37,1,5,1,0,43,2,7,5,2,15,27,58,1,2,0,2,2
45143.0,60,3,5,0,1,74,202,5,74,11,5,14,311,3,6,1,5,2
52569.0,58,4,4,0,1,54,85,0,3,0,0,7,95,1,2,0,4,2
48432.0,52,4,4,0,1,3,322,3,50,4,3,42,424,5,7,1,6,2
17144.0,65,3,5,1,1,96,18,2,19,0,2,6,47,5,3,0,4,2
36108.0,41,2,4,1,0,68,141,8,129,3,11,47,339,3,7,1,4,2
76445.0,54,2,3,1,0,2,739,107,309,140,80,35,1410,1,2,5,13,1
36663.0,50,4,3,1,0,40,18,0,6,3,3,5,35,1,1,1,3,2
53843.0,60,3,3,0,1,64,378,0,88,19,4,73,562,4,8,5,3,3
90226.0,69,3,3,0,0,26,1083,108,649,253,151,108,2352,1,4,7,12,1
70638.0,70,3,2,0,0,69,1016,12,215,16,12,63,1334,1,4,5,10,1
44512.0,65,2,5,1,1,57,23,1,6,0,0,2,32,2,1,0,3,2
27116.0,64,2,3,1,1,78,12,1,21,2,2,3,41,2,2,0,3,2
54072.0,62,4,3,1,1,71,35,0,4,0,0,0,39,1,2,0,2,2
71855.0,48,2,3,0,1,59,548,31,422,0,112,28,1141,4,5,5,11,3
51250.0,35,0,4,1,0,28,342,32,230,34,32,40,710,5,10,5,4,3
60432.0,52,3,3,0,1,61,365,3,15,4,3,11,401,5,7,2,5,2
65526.0,61,4,3,0,1,22,397,19,69,12,0,9,506,1,4,4,8,3
68655.0,37,2,4,0,0,95,456,19,832,75,118,38,1538,1,4,5,11,1
12393.0,47,0,3,0,0,38,5,6,15,11,7,13,57,1,2,0,3,2
64509.0,35,2,4,0,0,19,836,185,575,24,25,77,1722,1,6,3,9,1
33955.0,50,2,4,1,0,92,100,2,128,23,7,10,270,4,5,1,5,2
31353.0,48,2,3,1,1,24,10,0,10,3,1,7,31,2,1,1,2,2
55434.0,41,2,3,1,0,21,238,115,215,169,69,76,882,3,5,3,13,3
28359.0,42,2,5,1,0,35,6,0,5,2,1,2,16,1,1,0,2,2
57100.0,38,2,4,1,0,9,158,11,99,15,11,17,311,2,3,2,7,2
69139.0,60,2,3,0,1,23,86,12,75,33,15,6,227,1,4,1,5,2
52973.0,69,3,3,0,1,92,856,0,76,12,9,199,1152,7,9,6,9,3
51717.0,60,4,5,0,1,55,98,1,17,0,1,5,122,1,3,0,4,2
18793.0,54,2,3,1,0,14,4,16,20,0,17,20,77,3,2,0,4,2
66664.0,43,0,5,0,0,78,398,96,447,220,96,32,1289,1,5,7,6,3
50664.0,66,2,4,1,1,64,313,8,104,6,4,126,561,9,8,1,6,3
54414.0,62,2,5,1,1,49,109,18,16,24,26,18,211,4,3,1,5,2
54549.0,73,4,3,0,1,8,216,2,6,0,0,9,233,2,5,1,4,2
47111.0,54,4,6,0,1,35,595,71,153,120,112,41,1092,6,3,2,10,3
41003.0,62,4,2,0,0,11,123,133,142,71,44,88,601,1,6,2,8,3
19444.0,43,2,5,1,0,8,16,0,23,3,2,10,54,3,4,1,2,2
36301.0,49,0,5,1,0,53,11,12,35,3,5,12,78,1,3,0,3,2
73059.0,78,4,5,0,1,36,410,112,420,0,82,71,1095,1,9,3,13,3
42731.0,56,4,5,1,0,64,159,2,51,6,2,24,244,3,4,1,5,2
52854.0,66,4,3,1,1,43,105,0,10,0,1,0,116,2,2,1,4,2
22775.0,47,2,5,1,0,40,5,1,8,0,0,1,15,1,1,0,2,2
46681.0,77,4,5,0,2,52,269,15,69,15,19,38,425,2,4,6,4,2
59821.0,70,4,3,0,1,11,629,0,70,0,0,35,734,6,11,2,7,3
50002.0,71,2,2,0,1,21,443,5,71,21,16,82,638,2,8,2,7,3
69755.0,80,2,3,0,0,23,217,77,373,111,23,93,894,1,3,6,12,3
44078.0,56,2,3,1,1,17,24,1,10,2,0,4,41,2,2,0,3,2
30560.0,49,3,5,1,0,6,9,1,5,4,5,7,31,1,1,0,3,2
35924.0,56,3,5,1,1,56,8,0,14,2,3,7,34,1,1,0,3,2
64140.0,61,4,2,0,2,71,1459,0,61,0,15,215,1750,5,2,5,6,1
56386.0,44,2,5,1,1,51,230,48,214,13,32,75,612,8,9,1,7,3
24594.0,46,1,5,1,0,94,1,3,6,10,0,9,29,1,1,0,3,2
75774.0,44,0,5,1,0,27,340,21,134,258,14,56,823,1,7,5,8,3
39228.0,65,3,2,0,0,1,7,1,6,0,3,3,20,1,0,0,3,2
58494.0,51,3,3,0,1,56,298,7,68,4,0,19,396,2,6,2,6,2
58684.0,44,2,4,0,0,71,479,35,179,28,7,85,813,1,5,3,12,3
57136.0,58,2,2,0,0,18,267,140,599,34,12,127,1179,1,7,5,7,3
56551.0,75,4,6,1,1,48,67,4,32,17,2,16,138,3,2,1,4,2
22448.0,43,2,3,1,0,86,3,1,8,23,2,18,55,3,2,1,3,2
82014.0,64,2,4,0,0,48,980,37,265,35,163,31,1511,1,3,6,12,1
34213.0,62,2,6,1,1,2,50,4,28,6,3,26,117,3,3,1,2,2
25358.0,78,4,6,0,1,57,19,0,5,0,0,8,32,2,1,0,3,2
35544.0,47,3,4,1,0,77,30,5,23,4,1,4,67,1,2,0,3,2
36634.0,71,3,5,0,1,0,213,9,76,4,3,30,335,3,5,2,5,2
62670.0,71,4,3,0,1,57,539,30,92,80,46,38,825,1,5,3,13,3
50334.0,53,0,5,0,1,24,284,16,160,84,16,134,694,6,7,4,6,3
72066.0,44,2,4,0,0,55,1003,34,536,134,51,34,1792,1,4,6,6,1
50729.0,67,4,4,1,1,62,239,13,143,45,4,52,496,9,6,2,7,2
34916.0,57,2,5,2,0,89,51,23,82,33,0,42,231,4,5,1,3,2
64892.0,49,2,2,0,1,77,527,24,230,32,24,65,902,2,6,4,12,3
43602.0,59,2,4,1,1,45,19,5,12,10,3,19,68,3,3,1,2,2
33996.0,36,4,4,0,0,46,40,2,15,8,0,6,71,1,1,1,3,2
41473.0,40,0,4,1,0,80,21,8,20,15,3,9,76,1,2,0,3,2
63246.0,58,4,3,0,2,60,593,30,91,29,22,7,772,1,6,3,12,3
36732.0,66,4,3,1,1,71,21,5,3,10,1,7,47,3,1,1,4,2
69084.0,55,4,3,1,0,43,1181,107,199,39,30,30,1586,2,7,3,13,1
77766.0,58,4,3,0,1,97,1004,59,265,115,59,27,1529,2,11,10,11,1
37929.0,40,4,4,0,0,49,202,2,46,3,2,10,265,2,4,2,5,2
86610.0,74,2,5,0,0,66,446,107,768,33,196,53,1603,1,5,6,6,1
80141.0,39,3,3,0,0,20,1184,102,673,52,40,40,2091,1,7,4,10,1
72635.0,70,0,3,0,0,54,390,22,323,104,35,107,981,1,6,8,6,3
69016.0,55,2,3,0,1,61,726,53,363,123,107,161,1533,4,8,9,13,1
20193.0,34,0,5,0,0,18,8,8,22,24,11,9,82,1,1,1,4,2
27573.0,50,2,3,1,0,45,50,15,110,39,15,15,244,4,5,1,4,2
15862.0,46,1,4,1,0,26,1,1,4,11,9,10,36,1,1,0,3,2
49544.0,49,4,3,1,0,0,308,0,73,0,0,23,404,2,5,1,8,2
33228.0,45,2,3,1,0,28,22,2,31,7,4,5,71,1,2,0,3,2
70440.0,47,2,5,0,0,49,690,117,499,76,102,88,1572,1,5,10,7,1
38232.0,54,2,5,1,1,84,43,5,28,7,6,33,122,4,3,1,3,2
22554.0,70,4,3,1,1,38,27,0,10,0,0,4,41,4,2,0,4,2
23536.0,42,4,3,1,0,53,6,0,3,0,0,1,10,1,0,0,3,2
49413.0,73,2,3,0,1,88,205,7,41,3,2,46,304,2,4,2,5,2
42231.0,56,2,3,1,1,99,24,0,8,0,1,4,37,1,1,0,3,2
78789.0,45,3,2,0,0,12,667,50,850,21,83,83,1754,1,4,6,5,1
56534.0,57,2,5,0,1,35,691,7,61,10,0,46,815,4,10,4,7,3
58350.0,54,2,4,0,1,5,493,26,206,116,80,80,1001,4,8,3,12,3
81217.0,36,2,4,0,0,77,493,70,324,146,40,84,1157,1,3,7,11,3
49090.0,74,2,4,0,1,45,494,5,82,7,0,100,688,3,7,2,9,3
61787.0,38,3,2,0,0,71,621,73,414,78,48,85,1319,1,8,4,6,1
18169.0,40,4,3,1,0,40,9,0,5,0,0,7,21,1,1,0,2,2
24336.0,44,0,4,1,0,82,1,6,2,8,2,12,31,1,1,0,2,2
18222.0,35,2,3,0,0,70,12,4,19,12,6,14,67,1,2,0,3,2
